n,k,q,alpha,beta,rmax,weight_factor,budgets,enum_version,repair_algorithm,trial,seed,timestamp,m_pair_target,n_iter,max_trials_enum,gen_time_s,posterior_time_s,qhat_time_s,repair_time_s,total_time_s,rows_correct_full,rows_correct_support_only,n_rows_total,gv_bound,target_weight_used,uniqueness_guaranteed_gv,iters_used,enum_failures,pairs_recovered,pairs_correct,avg_active_error_dim,max_active_error_dim,frac_r_le_rmax,avg_v_weight,success,error
64,32,127,0.01,0.05,3,1.1,3,random,posterior_aware_prange_repair,0,1290675741,2026-08-06T15:07:39.870381+00:00,1,1000,10000,0.003943920135498047,0.23428106307983398,0.2503988742828369,310.4092900753021,310.90473103523254,53,11,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,random,posterior_aware_prange_repair,1,1271148581,2026-08-06T15:12:50.779911+00:00,1,1000,10000,0.004303932189941406,0.11656498908996582,0.16714692115783691,310.1938979625702,310.4882001876831,46,14,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,linear_combination,induced_sd_repair,0,165275400,2026-08-06T15:18:01.274105+00:00,1,1000,10000,0.00417017936706543,0.1877751350402832,0.15558409690856934,146.95999813079834,147.31453275680542,48,14,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,linear_combination,induced_sd_repair,1,2017440734,2026-08-06T15:20:28.593654+00:00,1,1000,10000,0.003951072692871094,0.08472776412963867,0.16152596473693848,147.31120014190674,147.56780219078064,50,10,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,linear_combination,structured_sd_repair,0,408495538,2026-08-06T15:22:56.166652+00:00,1,1000,10000,0.003944873809814453,0.09842491149902344,0.1560807228088379,147.68959164619446,147.95456910133362,51,9,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,linear_combination,structured_sd_repair,1,1560038847,2026-08-06T15:25:24.126605+00:00,1,1000,10000,0.003962039947509766,0.08366107940673828,0.15581798553466797,147.40524101257324,147.65498995780945,46,15,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,linear_combination,posterior_aware_prange_repair,0,1077290681,2026-08-06T15:27:51.786784+00:00,1,1000,10000,0.0039560794830322266,0.09846711158752441,0.15558314323425293,147.7896749973297,148.05416083335876,47,15,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,linear_combination,posterior_aware_prange_repair,1,991448055,2026-08-06T15:30:19.846061+00:00,1,1000,10000,0.0040628910064697266,0.1017909049987793,0.15478992462158203,167.56046319007874,167.8273458480835,53,8,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,local_search,induced_sd_repair,0,1523813445,2026-08-06T15:33:07.682725+00:00,1,1000,10000,0.00568079948425293,0.09722495079040527,0.17469382286071777,147.27292394638062,147.5581922531128,44,13,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,local_search,induced_sd_repair,1,1000000223,2026-08-06T15:35:35.247285+00:00,1,1000,10000,0.004369258880615234,0.08551597595214844,0.20046615600585938,149.16068768501282,149.45747590065002,45,16,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,local_search,structured_sd_repair,0,66049681,2026-08-06T15:38:04.711012+00:00,1,1000,10000,0.00403594970703125,0.08347582817077637,0.1533670425415039,154.33853101730347,154.58570098876953,54,10,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,local_search,structured_sd_repair,1,1004061919,2026-08-06T15:40:39.304275+00:00,1,1000,10000,0.004553079605102539,0.09902310371398926,0.20055913925170898,168.39904308319092,168.71012091636658,48,11,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,local_search,posterior_aware_prange_repair,0,422676164,2026-08-06T15:43:28.022656+00:00,1,1000,10000,0.004850864410400391,0.110443115234375,0.18836116790771484,168.64267802238464,168.9542031288147,46,7,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.1,3,local_search,posterior_aware_prange_repair,1,640860325,2026-08-06T15:46:16.983393+00:00,1,1000,10000,0.004884958267211914,0.10627293586730957,0.18421196937561035,163.74074792861938,164.04359483718872,46,13,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,random,induced_sd_repair,0,1759571113,2026-08-06T15:49:01.033906+00:00,1,1000,10000,0.00540924072265625,0.11468172073364258,0.22513890266418457,402.0517671108246,402.4053339958191,51,10,64,25,30,True,1000,961,0,0,7.897435897435898,10,0.0,,False,
64,32,127,0.01,0.05,3,1.2,3,random,induced_sd_repair,1,1158661715,2026-08-06T15:55:43.448251+00:00,1,1000,10000,0.006157875061035156,0.12783408164978027,0.24718999862670898,340.7465651035309,341.1368510723114,41,15,64,25,30,True,1000,954,0,0,11.434782608695652,13,0.0,,False,
64,32,127,0.01,0.05,3,1.2,3,random,structured_sd_repair,0,1775662686,2026-08-06T16:01:24.590934+00:00,1,1000,10000,0.003950834274291992,0.09129595756530762,0.16904211044311523,473.31715989112854,473.58769512176514,44,12,64,25,30,True,1000,954,0,0,9.217391304347826,11,0.0,,False,
64,32,127,0.01,0.05,3,1.2,3,random,structured_sd_repair,1,110112834,2026-08-06T16:09:18.197832+00:00,1,1000,10000,0.004445314407348633,0.0832817554473877,0.19564008712768555,456.6788558959961,456.9695188999176,42,13,64,25,30,True,1000,959,0,0,12.926829268292684,14,0.0,,False,
64,32,127,0.01,0.05,3,1.2,3,random,posterior_aware_prange_repair,0,498800281,2026-08-06T16:16:55.173805+00:00,1,1000,10000,0.003983974456787109,0.08217072486877441,0.15327000617980957,12.790154933929443,13.03599214553833,53,11,64,25,30,True,42,39,1,1,6.5,7,0.0,30.0,True,
64,32,127,0.01,0.05,3,1.2,3,random,posterior_aware_prange_repair,1,838833715,2026-08-06T16:17:08.215057+00:00,1,1000,10000,0.011832237243652344,0.09434199333190918,0.15293216705322266,11.793393850326538,12.05872106552124,46,11,64,25,30,True,39,36,1,1,6.0,7,0.0,30.0,True,
64,32,127,0.01,0.05,3,1.2,3,linear_combination,induced_sd_repair,0,1661120840,2026-08-06T16:17:20.279255+00:00,1,1000,10000,0.003924131393432617,0.08556294441223145,0.15278196334838867,147.11033082008362,147.35918807983398,55,9,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,linear_combination,induced_sd_repair,1,1717159939,2026-08-06T16:19:47.644349+00:00,1,1000,10000,0.003943920135498047,0.11366391181945801,0.15374088287353516,156.18115091323853,156.4590549468994,48,12,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,linear_combination,structured_sd_repair,0,1898578291,2026-08-06T16:22:24.115258+00:00,1,1000,10000,0.004724979400634766,0.09238195419311523,0.17545604705810547,157.73505091667175,158.0153431892395,45,12,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,linear_combination,structured_sd_repair,1,1864774210,2026-08-06T16:25:02.137320+00:00,1,1000,10000,0.003960847854614258,0.08168888092041016,0.16629791259765625,147.32299709320068,147.5811848640442,45,10,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,linear_combination,posterior_aware_prange_repair,0,146934531,2026-08-06T16:27:29.729305+00:00,1,1000,10000,0.004394054412841797,0.08233022689819336,0.16758394241333008,150.61457300186157,150.87566781044006,54,10,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,linear_combination,posterior_aware_prange_repair,1,1269700949,2026-08-06T16:30:00.611056+00:00,1,1000,10000,0.003962039947509766,0.08153295516967773,0.16725993156433105,148.38784408569336,148.64715433120728,53,11,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,local_search,induced_sd_repair,0,1431053021,2026-08-06T16:32:29.268591+00:00,1,1000,10000,0.004353761672973633,0.12120604515075684,0.1602339744567871,133.11601281166077,133.40875005722046,54,10,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,local_search,induced_sd_repair,1,157993220,2026-08-06T16:34:42.682908+00:00,1,1000,10000,0.0039806365966796875,0.08156728744506836,0.1516869068145752,132.7994360923767,133.04285311698914,45,14,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,local_search,structured_sd_repair,0,1777457958,2026-08-06T16:36:55.731539+00:00,1,1000,10000,0.003949642181396484,0.08185815811157227,0.152724027633667,133.47996282577515,133.72489213943481,51,13,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,local_search,structured_sd_repair,1,1093923367,2026-08-06T16:39:09.461797+00:00,1,1000,10000,0.003920793533325195,0.08292293548583984,0.15298104286193848,133.93905687332153,134.1852548122406,54,8,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,local_search,posterior_aware_prange_repair,0,2061386017,2026-08-06T16:41:23.654485+00:00,1,1000,10000,0.004058122634887695,0.08260989189147949,0.1655418872833252,134.39870715141296,134.65719413757324,47,13,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.2,3,local_search,posterior_aware_prange_repair,1,938688073,2026-08-06T16:43:38.317517+00:00,1,1000,10000,0.004001140594482422,0.08239483833312988,0.1561448574066162,135.79607605934143,136.04485893249512,42,11,64,25,30,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.3,3,random,induced_sd_repair,0,1620122592,2026-08-06T16:45:54.368588+00:00,1,1000,10000,0.003973960876464844,0.08745479583740234,0.15535902976989746,188.11937308311462,188.37258195877075,49,12,64,25,32,True,1000,0,0,0,8.971,11,0.0,,False,
64,32,127,0.01,0.05,3,1.3,3,random,induced_sd_repair,1,1092011046,2026-08-06T16:49:02.746836+00:00,1,1000,10000,0.0038836002349853516,0.08899593353271484,0.15452790260314941,0.19657492637634277,0.4504082202911377,51,13,64,25,32,True,3,0,1,1,6.5,7,0.0,32.0,True,
64,32,127,0.01,0.05,3,1.3,3,random,structured_sd_repair,0,30586071,2026-08-06T16:49:03.202796+00:00,1,1000,10000,0.003894805908203125,0.09625601768493652,0.17750811576843262,4406.880002975464,4407.163943767548,43,17,64,25,32,True,1000,0,0,0,9.59,12,0.0,,False,
64,32,127,0.01,0.05,3,1.3,3,random,structured_sd_repair,1,857549544,2026-08-06T18:02:30.375497+00:00,1,1000,10000,0.004116058349609375,0.08282017707824707,0.15542817115783691,4549.066974878311,4549.315753936768,44,12,64,25,32,True,1000,0,0,0,11.743,13,0.0,,False,
64,32,127,0.01,0.05,3,1.3,3,random,posterior_aware_prange_repair,0,1652668105,2026-08-06T19:18:19.715500+00:00,1,1000,10000,0.01481008529663086,0.09775376319885254,0.18189287185668945,237.17120099067688,237.48003363609314,49,12,64,25,32,True,1000,0,0,0,8.948,11,0.0,,False,
64,32,127,0.01,0.05,3,1.3,3,random,posterior_aware_prange_repair,1,345393909,2026-08-06T19:22:17.208507+00:00,1,1000,10000,0.004287004470825195,0.1429440975189209,0.18254709243774414,26.39618492126465,26.73518419265747,50,14,64,25,32,True,128,0,1,1,7.818897637795276,9,0.0,32.0,True,
64,32,127,0.01,0.05,3,1.3,3,linear_combination,induced_sd_repair,0,434307831,2026-08-06T19:22:43.949631+00:00,1,1000,10000,0.003931283950805664,0.08488607406616211,0.18010902404785156,158.4577989578247,158.73339104652405,51,9,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.3,3,linear_combination,induced_sd_repair,1,451376520,2026-08-06T19:25:22.700045+00:00,1,1000,10000,0.005585908889770508,0.1429140567779541,0.20215606689453125,183.3174569606781,183.67699217796326,47,14,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.3,3,linear_combination,structured_sd_repair,0,1740601765,2026-08-06T19:28:26.393394+00:00,1,1000,10000,0.004784107208251953,0.10733985900878906,0.22542881965637207,179.85666704177856,180.2028729915619,45,12,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.3,3,linear_combination,structured_sd_repair,1,1546425865,2026-08-06T19:31:26.609466+00:00,1,1000,10000,0.004909038543701172,0.1338939666748047,0.19614696502685547,196.51441097259521,196.8576328754425,51,13,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.3,3,linear_combination,posterior_aware_prange_repair,0,1328046043,2026-08-06T19:34:43.496978+00:00,1,1000,10000,0.011822223663330078,0.11259818077087402,0.204146146774292,154.46434926986694,154.8012719154358,44,14,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.3,3,linear_combination,posterior_aware_prange_repair,1,715794515,2026-08-06T19:37:18.309229+00:00,1,1000,10000,0.004517078399658203,0.08584189414978027,0.16008615493774414,163.77963089942932,164.03669810295105,49,9,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.3,3,local_search,induced_sd_repair,0,1617455161,2026-08-06T19:40:02.358778+00:00,1,1000,10000,0.004426002502441406,0.10649704933166504,0.19049501419067383,146.00057697296143,146.3103048801422,53,9,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.3,3,local_search,induced_sd_repair,1,366187805,2026-08-06T19:42:28.680301+00:00,1,1000,10000,0.004519224166870117,0.08519387245178223,0.18927001953125,165.36683797836304,165.65299892425537,46,11,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.3,3,local_search,structured_sd_repair,0,594476910,2026-08-06T19:45:14.346128+00:00,1,1000,10000,0.005427122116088867,0.16592717170715332,0.2115159034729004,146.28533411026,146.67978024482727,54,8,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.3,3,local_search,structured_sd_repair,1,491833916,2026-08-06T19:47:41.037656+00:00,1,1000,10000,0.004510164260864258,0.11239075660705566,0.15932202339172363,148.1276409626007,148.4110279083252,52,9,64,25,32,True,1000,999,0,0,5.0,5,0.0,,False,
64,32,127,0.01,0.05,3,1.3,3,local_search,posterior_aware_prange_repair,0,1731789626,2026-08-06T19:50:09.460394+00:00,1,1000,10000,0.008502960205078125,0.10470986366271973,0.18254995346069336,170.06845498085022,170.37237000465393,46,13,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.05,3,1.3,3,local_search,posterior_aware_prange_repair,1,1737089293,2026-08-06T19:52:59.848941+00:00,1,1000,10000,0.009207010269165039,0.24470019340515137,0.2734870910644531,174.49207019805908,175.0360929965973,41,13,64,25,32,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,1,1.1,3,random,induced_sd_repair,0,2140758888,2026-08-06T19:55:54.913657+00:00,1,1000,10000,0.005342006683349609,0.11090207099914551,0.25183582305908203,365.8430640697479,366.2261309623718,15,15,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,1,1.1,3,random,induced_sd_repair,1,703941804,2026-08-06T20:02:01.150955+00:00,1,1000,10000,0.004608154296875,0.08507108688354492,0.18863797187805176,350.8994560241699,351.18415808677673,10,20,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,1,1.1,3,random,structured_sd_repair,0,2078213165,2026-08-06T20:07:52.347547+00:00,1,1000,10000,0.004967927932739258,0.09465789794921875,0.1657569408416748,384.37806820869446,384.65026473999023,14,22,64,25,28,True,1000,1000,0,0,,,,,False,
64,32,127,0.01,0.2,1,1.1,3,random,structured_sd_repair,1,945551870,2026-08-06T20:14:17.011478+00:00,1,1000,10000,0.005194902420043945,0.1307220458984375,0.24648237228393555,347.7696497440338,348.1602780818939,10,26,64,25,28,True,1000,1000,0,0,,,,,False,
