n,k,q,alpha,beta,rmax,weight_factor,budgets,enum_version,trial,seed,timestamp,m_pair_target,n_iter,max_trials_enum,gen_time_s,posterior_time_s,qhat_time_s,repair_time_s,total_time_s,rows_correct_full,rows_correct_support_only,n_rows_total,gv_bound,target_weight_used,uniqueness_guaranteed_gv,iters_used,enum_failures,pairs_recovered,pairs_correct,avg_active_error_dim,max_active_error_dim,frac_r_le_rmax,avg_v_weight,success,error
7,3,17,0.02,0.2,2,1.2,5,random,1,1503051745,2026-08-03T05:04:42.816118+00:00,2,500,500,0.00019407272338867188,0.0005891323089599609,0.0006608963012695312,0.12454509735107422,0.1262969970703125,5,2,7,4,5,False,123,0,2,2,1.901639344262295,2,1.0,5.0,True,
7,3,17,0.02,0.2,2,1.2,5,random,2,908735561,2026-08-03T05:04:42.942882+00:00,2,500,500,0.0001690387725830078,0.0005781650543212891,0.0006430149078369141,0.5037727355957031,0.5054311752319336,2,3,7,4,5,False,500,0,0,0,3.096,4,0.0,,False,
7,3,17,0.02,0.2,2,1.2,5,random,3,365013349,2026-08-03T05:04:43.449028+00:00,2,500,500,0.00019216537475585938,0.0005869865417480469,0.0006618499755859375,0.5236139297485352,0.5253429412841797,0,3,7,4,5,False,500,0,0,0,4.954,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,5,random,4,142928706,2026-08-03T05:04:43.975081+00:00,2,500,500,0.00019097328186035156,0.0005822181701660156,0.0006508827209472656,0.4674060344696045,0.4691178798675537,2,1,7,4,5,False,500,0,0,0,2.87,5,0.248,,False,
7,3,17,0.02,0.2,2,1.2,5,linear_combination,0,1927951004,2026-08-03T05:04:44.444938+00:00,2,500,500,0.00019311904907226562,0.0005931854248046875,0.0006568431854248047,0.5620460510253906,0.5637900829315186,3,2,7,4,5,False,500,0,0,0,2.624,4,0.498,,False,
7,3,17,0.02,0.2,2,1.2,5,linear_combination,1,1616339534,2026-08-03T05:04:45.009424+00:00,2,500,500,0.000244140625,0.00060272216796875,0.0006682872772216797,0.013291120529174805,0.01510000228881836,3,1,7,4,5,False,13,0,2,2,2.4166666666666665,3,0.5833333333333334,5.0,True,
7,3,17,0.02,0.2,2,1.2,5,linear_combination,2,958300894,2026-08-03T05:04:45.024982+00:00,2,500,500,0.00018405914306640625,0.0005888938903808594,0.0006730556488037109,0.5793731212615967,0.5810978412628174,2,2,7,4,5,False,500,0,0,0,3.386,4,0.0,,False,
7,3,17,0.02,0.2,2,1.2,5,linear_combination,3,1302052201,2026-08-03T05:04:45.606772+00:00,2,500,500,0.00019025802612304688,0.0005908012390136719,0.0006682872772216797,0.022509098052978516,0.024251937866210938,3,2,7,4,5,False,20,0,2,2,2.9473684210526314,4,0.2631578947368421,5.0,True,
7,3,17,0.02,0.2,2,1.2,5,linear_combination,4,2119342125,2026-08-03T05:04:45.631469+00:00,2,500,500,0.00015878677368164062,0.0005922317504882812,0.0006620883941650391,0.5881431102752686,0.5898220539093018,1,2,7,4,5,False,500,0,0,0,4.296,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,5,local_search,0,188341456,2026-08-03T05:04:46.221990+00:00,2,500,500,0.00019693374633789062,0.0005791187286376953,0.0006630420684814453,0.4841299057006836,0.4858520030975342,2,1,7,4,5,False,500,0,0,0,3.442,4,0.054,,False,
7,3,17,0.02,0.2,2,1.2,5,local_search,1,468782723,2026-08-03T05:04:46.708599+00:00,2,500,500,0.0001971721649169922,0.0005908012390136719,0.0006673336029052734,0.49841928482055664,0.500176191329956,1,6,7,4,5,False,500,0,0,0,4.134,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,5,local_search,2,2124983867,2026-08-03T05:04:47.209524+00:00,2,500,500,0.0001862049102783203,0.0005819797515869141,0.0006539821624755859,0.50844407081604,0.5101461410522461,2,3,7,4,5,False,500,0,0,0,3.384,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,5,local_search,3,871313244,2026-08-03T05:04:47.720416+00:00,2,500,500,0.000186920166015625,0.0005950927734375,0.0006749629974365234,0.5081369876861572,0.5098898410797119,2,3,7,4,5,False,500,0,0,0,3.636,5,0.07,,False,
7,3,17,0.02,0.2,2,1.2,5,local_search,4,1061901246,2026-08-03T05:04:48.231057+00:00,2,500,500,0.00019478797912597656,0.0005931854248046875,0.0006649494171142578,0.5501194000244141,0.5518589019775391,2,3,7,4,5,False,500,0,0,0,3.7,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,10,random,0,962833014,2026-08-03T05:04:48.783639+00:00,2,500,500,0.00017523765563964844,0.0005888938903808594,0.0006539821624755859,0.9338469505310059,0.9355640411376953,4,3,7,4,5,False,500,0,0,0,2.258,3,0.692,,False,
7,3,17,0.02,0.2,2,1.2,10,random,1,1533842354,2026-08-03T05:04:49.719904+00:00,2,500,500,0.00018405914306640625,0.0005948543548583984,0.0006580352783203125,0.8104248046875,0.8121540546417236,2,2,7,4,5,False,500,0,0,0,2.798,5,0.308,,False,
7,3,17,0.02,0.2,2,1.2,10,random,2,2040728972,2026-08-03T05:04:50.532807+00:00,2,500,500,0.00020360946655273438,0.0005862712860107422,0.0006670951843261719,0.817878007888794,0.8196289539337158,2,2,7,4,5,False,500,0,0,0,3.086,4,0.0,,False,
7,3,17,0.02,0.2,2,1.2,10,random,3,652360557,2026-08-03T05:04:51.353158+00:00,2,500,500,0.0002067089080810547,0.0005860328674316406,0.000659942626953125,0.8432159423828125,0.8449628353118896,1,3,7,4,5,False,500,0,0,0,4.302,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,10,random,4,1561065310,2026-08-03T05:04:52.198825+00:00,2,500,500,0.00020194053649902344,0.0005800724029541016,0.0006520748138427734,0.9096431732177734,0.9113571643829346,1,1,7,4,5,False,500,0,0,0,4.592,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,10,linear_combination,0,1457583166,2026-08-03T05:04:53.110952+00:00,2,500,500,0.00019979476928710938,0.0005891323089599609,0.0006558895111083984,1.0121147632598877,1.0138685703277588,2,5,7,4,5,False,500,0,0,0,3.582,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,10,linear_combination,1,1057171975,2026-08-03T05:04:54.125517+00:00,2,500,500,0.00020194053649902344,0.0005939006805419922,0.0006711483001708984,0.9769401550292969,0.9786920547485352,1,1,7,4,5,False,500,0,0,0,4.216,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,10,linear_combination,2,703290271,2026-08-03T05:04:55.104939+00:00,2,500,500,0.0002090930938720703,0.0005929470062255859,0.0006730556488037109,0.9680979251861572,0.9698891639709473,3,4,7,4,5,False,500,0,0,0,2.802,4,0.282,,False,
7,3,17,0.02,0.2,2,1.2,10,linear_combination,3,1922586777,2026-08-03T05:04:56.075512+00:00,2,500,500,0.00018787384033203125,0.000591278076171875,0.0006577968597412109,0.9500279426574707,0.951754093170166,2,3,7,4,5,False,500,0,0,0,3.326,4,0.0,,False,
7,3,17,0.02,0.2,2,1.2,10,linear_combination,4,704356109,2026-08-03T05:04:57.027958+00:00,2,500,500,0.00019931793212890625,0.0005886554718017578,0.0006661415100097656,0.9620699882507324,0.9638011455535889,1,1,7,4,5,False,500,0,0,0,4.18,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,10,local_search,0,831558845,2026-08-03T05:04:57.992438+00:00,2,500,500,0.0001800060272216797,0.0005929470062255859,0.0006480216979980469,0.9397780895233154,0.9414770603179932,0,4,7,4,5,False,500,0,0,0,5.0,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,10,local_search,1,1183418286,2026-08-03T05:04:58.934450+00:00,2,500,500,0.00019407272338867188,0.0005908012390136719,0.0006611347198486328,0.9198060035705566,0.9215450286865234,1,4,7,4,5,False,500,0,0,0,4.146,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,10,local_search,2,576744424,2026-08-03T05:04:59.856495+00:00,2,500,500,0.00019502639770507812,0.0005888938903808594,0.0006589889526367188,0.03224921226501465,0.03399395942687988,5,2,7,4,5,False,20,0,2,2,1.368421052631579,2,1.0,5.0,True,
7,3,17,0.02,0.2,2,1.2,10,local_search,3,1846749640,2026-08-03T05:04:59.890957+00:00,2,500,500,0.00017905235290527344,0.0005869865417480469,0.0006511211395263672,0.8936328887939453,0.8953251838684082,2,2,7,4,5,False,500,0,0,0,3.53,5,0.0,,False,
7,3,17,0.02,0.2,2,1.2,10,local_search,4,1467040395,2026-08-03T05:05:00.787013+00:00,2,500,500,0.00019502639770507812,0.0005810260772705078,0.0006608963012695312,0.8993511199951172,0.9010810852050781,2,3,7,4,5,False,500,0,0,0,3.48,5,0.07,,False,
7,3,17,0.02,0.2,3,1.2,2,random,0,1840484709,2026-08-03T05:05:01.688863+00:00,2,500,500,0.0002071857452392578,0.0005991458892822266,0.0006756782531738281,0.30968713760375977,0.31148600578308105,3,4,7,4,5,False,500,0,0,0,3.728,4,0.22,,False,
7,3,17,0.02,0.2,3,1.2,2,random,1,920304574,2026-08-03T05:05:02.001076+00:00,2,500,500,0.0001919269561767578,0.0005831718444824219,0.0006499290466308594,0.23420214653015137,0.23593902587890625,3,4,7,4,5,False,500,0,0,0,1.872,4,0.992,,False,
7,3,17,0.02,0.2,3,1.2,2,random,2,20386471,2026-08-03T05:05:02.237730+00:00,2,500,500,0.00020384788513183594,0.0005910396575927734,0.0006749629974365234,0.28465771675109863,0.2864377498626709,4,3,7,4,5,False,500,0,0,0,1.746,3,1.0,,False,
7,3,17,0.02,0.2,3,1.2,2,random,3,1876408241,2026-08-03T05:05:02.524670+00:00,2,500,500,0.00019788742065429688,0.0005869865417480469,0.0006639957427978516,0.31114912033081055,0.3128960132598877,1,3,7,4,5,False,500,0,0,0,4.044,5,0.0,,False,
7,3,17,0.02,0.2,3,1.2,2,random,4,1026281839,2026-08-03T05:05:02.838342+00:00,2,500,500,0.00020575523376464844,0.0005900859832763672,0.0006680488586425781,0.3139970302581787,0.315777063369751,4,3,7,4,5,False,500,0,0,0,2.3,3,1.0,,False,
7,3,17,0.02,0.2,3,1.2,2,linear_combination,0,888267250,2026-08-03T05:05:03.154872+00:00,2,500,500,0.00017881393432617188,0.0006020069122314453,0.0006508827209472656,0.38106799125671387,0.38280391693115234,3,4,7,4,5,False,500,0,0,0,2.766,4,0.868,,False,
7,3,17,0.02,0.2,3,1.2,2,linear_combination,1,1405979588,2026-08-03T05:05:03.538405+00:00,2,500,500,0.0002028942108154297,0.0005857944488525391,0.0006730556488037109,0.3751091957092285,0.37685489654541016,1,2,7,4,5,False,500,0,0,0,4.032,5,0.072,,False,
7,3,17,0.02,0.2,3,1.2,2,linear_combination,2,2083878325,2026-08-03T05:05:03.916008+00:00,2,500,500,0.00019693374633789062,0.0005769729614257812,0.000659942626953125,0.38114094734191895,0.38286280632019043,3,1,7,4,5,False,500,0,0,0,2.762,4,0.906,,False,
7,3,17,0.02,0.2,3,1.2,2,linear_combination,3,297578132,2026-08-03T05:05:04.299562+00:00,2,500,500,0.00020194053649902344,0.0005910396575927734,0.0006730556488037109,0.39426207542419434,0.39603614807128906,2,5,7,4,5,False,500,0,0,0,3.484,5,0.494,,False,
7,3,17,0.02,0.2,3,1.2,2,linear_combination,4,2086947013,2026-08-03T05:05:04.696292+00:00,2,500,500,0.0001800060272216797,0.0005826950073242188,0.0006504058837890625,0.026147127151489258,0.02785778045654297,4,3,7,4,5,False,36,0,2,2,2.142857142857143,3,1.0,4.0,True,
7,3,17,0.02,0.2,3,1.2,2,local_search,0,791083133,2026-08-03T05:05:04.724617+00:00,2,500,500,0.00017213821411132812,0.0005869865417480469,0.0006549358367919922,0.3295321464538574,0.331207275390625,1,2,7,4,5,False,500,0,0,0,4.224,5,0.054,,False,
7,3,17,0.02,0.2,3,1.2,2,local_search,1,235325944,2026-08-03T05:05:05.056573+00:00,2,500,500,0.00020313262939453125,0.0005927085876464844,0.0006620883941650391,0.2961769104003906,0.2979278564453125,3,1,7,4,5,False,500,0,0,0,2.47,4,0.914,,False,
7,3,17,0.02,0.2,3,1.2,2,local_search,2,97420980,2026-08-03T05:05:05.355240+00:00,2,500,500,0.0001819133758544922,0.0006029605865478516,0.0006589889526367188,0.32486486434936523,0.3265857696533203,1,1,7,4,5,False,500,0,0,0,4.13,5,0.102,,False,
7,3,17,0.02,0.2,3,1.2,2,local_search,3,871189234,2026-08-03T05:05:05.682578+00:00,2,500,500,0.00018930435180664062,0.0005939006805419922,0.000659942626953125,0.3305656909942627,0.3323190212249756,3,4,7,4,5,False,500,0,0,0,2.794,4,0.858,,False,
7,3,17,0.02,0.2,3,1.2,2,local_search,4,611444426,2026-08-03T05:05:06.015643+00:00,2,500,500,0.0001938343048095703,0.0005841255187988281,0.0006549358367919922,0.3365318775177002,0.3382720947265625,3,4,7,4,5,False,500,0,0,0,2.832,4,0.862,,False,
7,3,17,0.02,0.2,3,1.2,3,random,0,1317731328,2026-08-03T05:05:06.354643+00:00,2,500,500,0.00018405914306640625,0.0005939006805419922,0.0006461143493652344,0.0885171890258789,0.09021711349487305,2,2,7,4,5,False,68,0,2,0,2.656716417910448,4,0.9104477611940298,4.0,False,
7,3,17,0.02,0.2,3,1.2,3,random,1,1883633814,2026-08-03T05:05:06.445584+00:00,2,500,500,0.00020885467529296875,0.000614166259765625,0.0006780624389648438,0.8580470085144043,0.8598458766937256,0,5,7,4,5,False,500,0,0,0,4.99,5,0.0,,False,
7,3,17,0.02,0.2,3,1.2,3,random,2,1014082905,2026-08-03T05:05:07.306121+00:00,2,500,500,0.00019025802612304688,0.0005850791931152344,0.0006568431854248047,0.7304158210754395,0.7321383953094482,2,1,7,4,5,False,500,0,0,0,2.816,4,0.902,,False,
7,3,17,0.02,0.2,3,1.2,3,random,3,1331289253,2026-08-03T05:05:08.038784+00:00,2,500,500,0.0001971721649169922,0.0005891323089599609,0.0006568431854248047,0.007858991622924805,0.009588003158569336,2,1,7,4,5,False,8,0,2,2,3.0,3,1.0,4.0,True,
7,3,17,0.02,0.2,3,1.2,3,random,4,1120907983,2026-08-03T05:05:08.048784+00:00,2,500,500,0.00014090538024902344,0.0005819797515869141,0.000637054443359375,0.8447201251983643,0.8463258743286133,3,1,7,4,5,False,500,0,0,0,2.656,4,0.986,,False,
7,3,17,0.02,0.2,3,1.2,3,linear_combination,0,1439800816,2026-08-03T05:05:08.895783+00:00,2,500,500,0.00017881393432617188,0.0005838871002197266,0.0006530284881591797,0.9228699207305908,0.9245917797088623,3,4,7,4,5,False,500,0,0,0,2.784,4,0.888,,False,
7,3,17,0.02,0.2,3,1.2,3,linear_combination,1,1475158910,2026-08-03T05:05:09.821130+00:00,2,500,500,0.00021910667419433594,0.0006139278411865234,0.0006761550903320312,0.9110920429229736,0.9128932952880859,0,2,7,4,5,False,500,0,0,0,4.908,5,0.0,,False,
7,3,17,0.02,0.2,3,1.2,3,linear_combination,2,13174024,2026-08-03T05:05:10.734771+00:00,2,500,500,0.00019311904907226562,0.0005898475646972656,0.0006561279296875,0.913175106048584,0.9148979187011719,1,3,7,4,5,False,500,0,0,0,4.242,5,0.042,,False,
7,3,17,0.02,0.2,3,1.2,3,linear_combination,3,1448394091,2026-08-03T05:05:11.650419+00:00,2,500,500,0.00019884109497070312,0.0005950927734375,0.0006659030914306641,0.0671379566192627,0.06888675689697266,4,1,7,4,5,False,39,0,2,2,2.263157894736842,3,1.0,5.0,True,
7,3,17,0.02,0.2,3,1.2,3,linear_combination,4,590923028,2026-08-03T05:05:11.720058+00:00,2,500,500,0.0001919269561767578,0.0005929470062255859,0.0006582736968994141,0.8532741069793701,0.8550047874450684,2,1,7,4,5,False,500,0,0,0,3.41,5,0.66,,False,
7,3,17,0.02,0.2,3,1.2,3,local_search,0,579977743,2026-08-03T05:05:12.575808+00:00,2,500,500,0.00019288063049316406,0.0005850791931152344,0.000659942626953125,0.8616578578948975,0.863379955291748,1,3,7,4,5,False,500,0,0,0,4.354,5,0.0,,False,
7,3,17,0.02,0.2,3,1.2,3,local_search,1,1534410459,2026-08-03T05:05:13.439952+00:00,2,500,500,0.00019884109497070312,0.0005891323089599609,0.0006608963012695312,0.8835539817810059,0.88531494140625,2,5,7,4,5,False,500,0,0,0,3.59,5,0.482,,False,
7,3,17,0.02,0.2,3,1.2,3,local_search,2,1188399474,2026-08-03T05:05:14.325992+00:00,2,500,500,0.00019788742065429688,0.0005860328674316406,0.0006649494171142578,0.8619639873504639,0.8636999130249023,1,2,7,4,5,False,500,0,0,0,4.252,5,0.0,,False,
7,3,17,0.02,0.2,3,1.2,3,local_search,3,1563399371,2026-08-03T05:05:15.190210+00:00,2,500,500,0.00020503997802734375,0.0006070137023925781,0.0006649494171142578,0.07066869735717773,0.07244491577148438,4,1,7,4,5,False,46,0,2,2,2.1333333333333333,3,1.0,4.0,True,
7,3,17,0.02,0.2,3,1.2,3,local_search,4,1205433690,2026-08-03T05:05:15.263319+00:00,2,500,500,0.0001628398895263672,0.0005872249603271484,0.0006399154663085938,0.818317174911499,0.8199667930603027,1,2,7,4,5,False,500,0,0,0,4.132,5,0.064,,False,
7,3,17,0.02,0.2,3,1.2,5,random,0,1078290125,2026-08-03T05:05:16.084002+00:00,2,500,500,0.0002040863037109375,0.0005919933319091797,0.0006890296936035156,2.2260420322418213,2.227816104888916,1,1,7,4,5,False,500,0,0,0,3.694,5,0.316,,False,
7,3,17,0.02,0.2,3,1.2,5,random,1,177646808,2026-08-03T05:05:18.312523+00:00,2,500,500,0.0002009868621826172,0.0005841255187988281,0.0006618499755859375,0.49597692489624023,0.4977390766143799,5,2,7,4,5,False,77,0,2,2,1.4605263157894737,2,1.0,5.0,True,
7,3,17,0.02,0.2,3,1.2,5,random,2,767488977,2026-08-03T05:05:18.811013+00:00,2,500,500,0.00019979476928710938,0.0005950927734375,0.0006730556488037109,0.0530087947845459,0.05477094650268555,4,0,7,4,5,False,9,0,2,0,2.625,3,1.0,5.0,False,
7,3,17,0.02,0.2,3,1.2,5,random,3,1839073714,2026-08-03T05:05:18.866259+00:00,2,500,500,0.00016117095947265625,0.0005817413330078125,0.0006420612335205078,3.365325927734375,3.366973876953125,2,1,7,4,5,False,500,0,0,0,3.648,5,0.366,,False,
7,3,17,0.02,0.2,3,1.2,5,random,4,235925078,2026-08-03T05:05:22.233991+00:00,2,500,500,0.00020694732666015625,0.0005810260772705078,0.0006639957427978516,3.396198034286499,3.397965908050537,2,5,7,4,5,False,500,0,0,0,3.096,4,0.904,,False,
7,3,17,0.02,0.2,3,1.2,5,linear_combination,0,1839901061,2026-08-03T05:05:25.632661+00:00,2,500,500,0.0002040863037109375,0.0005922317504882812,0.0006709098815917969,0.19642114639282227,0.19820427894592285,5,2,7,4,5,False,32,0,2,2,1.6129032258064515,2,1.0,5.0,True,
7,3,17,0.02,0.2,3,1.2,5,linear_combination,1,940656673,2026-08-03T05:05:25.831588+00:00,2,500,500,0.00020885467529296875,0.0005891323089599609,0.0006699562072753906,3.0748989582061768,3.0766489505767822,1,1,7,4,5,False,500,0,0,0,4.08,5,0.058,,False,
7,3,17,0.02,0.2,3,1.2,5,linear_combination,2,143959354,2026-08-03T05:05:28.909013+00:00,2,500,500,0.0002028942108154297,0.0005853176116943359,0.0006620883941650391,3.356292247772217,3.358052968978882,4,3,7,4,5,False,500,0,0,0,2.092,3,1.0,,False,
7,3,17,0.02,0.2,3,1.2,5,linear_combination,3,1817150130,2026-08-03T05:05:32.267765+00:00,2,500,500,0.00020694732666015625,0.0005829334259033203,0.0006680488586425781,0.08641409873962402,0.08817505836486816,4,1,7,4,5,False,15,0,2,2,1.7857142857142858,2,1.0,4.0,True,
7,3,17,0.02,0.2,3,1.2,5,linear_combination,4,1913176778,2026-08-03T05:05:32.356668+00:00,2,500,500,0.00020933151245117188,0.0006048679351806641,0.0007050037384033203,3.304348945617676,3.3061680793762207,1,2,7,4,5,False,500,0,0,0,4.184,5,0.052,,False,
7,3,17,0.02,0.2,3,1.2,5,local_search,0,1349554183,2026-08-03T05:05:35.663557+00:00,2,500,500,0.00020885467529296875,0.0005872249603271484,0.0006680488586425781,2.678406000137329,2.680162191390991,1,2,7,4,5,False,500,0,0,0,3.82,5,0.344,,False,
7,3,17,0.02,0.2,3,1.2,5,local_search,1,560344704,2026-08-03T05:05:38.344492+00:00,2,500,500,0.00020503997802734375,0.0005929470062255859,0.00067138671875,3.19047212600708,3.192255973815918,4,3,7,4,5,False,500,0,0,0,2.096,3,1.0,,False,
7,3,17,0.02,0.2,3,1.2,5,local_search,2,1825821023,2026-08-03T05:05:41.537476+00:00,2,500,500,0.00021195411682128906,0.0007281303405761719,0.0007109642028808594,3.1821250915527344,3.1840980052948,2,3,7,4,5,False,500,0,0,0,3.382,5,0.684,,False,
7,3,17,0.02,0.2,3,1.2,5,local_search,3,1178074627,2026-08-03T05:05:44.722273+00:00,2,500,500,0.0002028942108154297,0.0005950927734375,0.00067901611328125,0.15654301643371582,0.15831303596496582,2,0,7,4,5,False,24,0,2,2,3.8260869565217392,5,0.21739130434782608,5.0,True,
7,3,17,0.02,0.2,3,1.2,5,local_search,4,14701759,2026-08-03T05:05:44.881335+00:00,2,500,500,0.0002391338348388672,0.0008337497711181641,0.0006911754608154297,0.4535679817199707,0.455672025680542,2,2,7,4,5,False,87,0,2,2,3.395348837209302,4,0.5232558139534884,5.0,True,
7,3,17,0.02,0.2,3,1.2,10,random,0,485920356,2026-08-03T05:05:45.337733+00:00,2,500,500,0.00020503997802734375,0.0005931854248046875,0.0006768703460693359,4.990908861160278,4.9927051067352295,4,3,7,4,5,False,334,0,2,2,2.705705705705706,3,1.0,4.0,True,
7,3,17,0.02,0.2,3,1.2,10,random,1,1337862414,2026-08-03T05:05:50.331175+00:00,2,500,500,0.00022792816162109375,0.0006070137023925781,0.0006649494171142578,7.2239110469818115,7.225730895996094,3,4,7,4,5,False,500,0,0,0,2.646,4,0.996,,False,
7,3,17,0.02,0.2,3,1.2,10,random,2,896514927,2026-08-03T05:05:57.557689+00:00,2,500,500,0.00021696090698242188,0.0005929470062255859,0.0006830692291259766,7.724705696105957,7.726518154144287,3,2,7,4,5,False,500,0,0,0,3.198,4,0.754,,False,
7,3,17,0.02,0.2,3,1.2,10,random,3,2020970889,2026-08-03T05:06:05.285560+00:00,2,500,500,0.00020623207092285156,0.0005857944488525391,0.00067901611328125,0.034924983978271484,0.036692142486572266,4,0,7,4,5,False,4,0,2,2,2.0,3,1.0,4.5,True,
7,3,17,0.02,0.2,3,1.2,10,random,4,996132483,2026-08-05T02:54:32.744908+00:00,2,500,500,0.04021096229553223,0.0011010169982910156,0.002443075180053711,10.803128957748413,10.854578971862793,4,3,7,4,5,False,500,0,0,0,2.28,3,1.0,,False,
7,3,17,0.02,0.2,3,1.2,10,linear_combination,0,765033397,2026-08-05T02:54:43.600858+00:00,2,500,500,0.00030422210693359375,0.0006399154663085938,0.0007569789886474609,10.58505916595459,10.587196111679077,2,5,7,4,5,False,500,0,0,0,3.414,4,0.586,,False,
7,3,17,0.02,0.2,3,1.2,10,linear_combination,1,1102273426,2026-08-05T02:54:54.188683+00:00,2,500,500,0.00023508071899414062,0.0006508827209472656,0.0007512569427490234,10.705569982528687,10.707580089569092,2,5,7,4,5,False,500,0,0,0,3.484,4,0.472,,False,
7,3,17,0.02,0.2,3,1.2,10,linear_combination,2,1943606175,2026-08-05T02:55:04.897033+00:00,2,500,500,0.00024819374084472656,0.0007259845733642578,0.0008099079132080078,10.069214105606079,10.071362018585205,3,1,7,4,5,False,500,0,0,0,2.748,4,0.91,,False,
7,3,17,0.02,0.2,3,1.2,10,linear_combination,3,707097639,2026-08-05T02:55:14.969303+00:00,2,500,500,0.0002639293670654297,0.0006120204925537109,0.0007419586181640625,10.601132154464722,10.603121995925903,2,3,7,4,5,False,500,0,0,0,3.47,5,0.508,,False,
7,3,17,0.02,0.2,3,1.2,10,linear_combination,4,1719045329,2026-08-05T02:55:25.573779+00:00,2,500,500,0.0007312297821044922,0.0008187294006347656,0.0009989738464355469,11.19905710220337,11.202501058578491,4,3,7,4,5,False,500,0,0,0,2.09,3,1.0,,False,
7,3,17,0.02,0.2,3,1.2,10,local_search,0,1381498908,2026-08-05T02:55:36.776961+00:00,2,500,500,0.0002601146697998047,0.0007808208465576172,0.0010232925415039062,1.699812889099121,1.7022759914398193,2,2,7,4,5,False,85,0,2,0,3.2976190476190474,5,0.6071428571428571,5.0,False,
7,3,17,0.02,0.2,3,1.2,10,local_search,1,401196329,2026-08-05T02:55:38.480029+00:00,2,500,500,0.0002467632293701172,0.0007250308990478516,0.0008091926574707031,10.797886848449707,10.800038814544678,2,3,7,4,5,False,500,0,0,0,3.608,5,0.438,,False,
7,3,17,0.02,0.2,3,1.2,10,local_search,2,1217727513,2026-08-05T02:55:49.280896+00:00,2,500,500,0.0002529621124267578,0.0007171630859375,0.0008108615875244141,0.3638269901275635,0.3659698963165283,4,1,7,4,5,False,21,0,2,2,2.05,3,1.0,4.0,True,
7,3,17,0.02,0.2,3,1.2,10,local_search,3,1780598480,2026-08-05T02:55:49.647643+00:00,2,500,500,0.00024318695068359375,0.0007131099700927734,0.0008108615875244141,8.927117109298706,8.929216146469116,0,2,7,4,5,False,500,0,0,0,4.688,5,0.0,,False,
7,3,17,0.02,0.2,3,1.2,10,local_search,4,690348561,2026-08-05T02:55:58.577837+00:00,2,500,500,0.0003018379211425781,0.0007631778717041016,0.0007500648498535156,10.028608083724976,10.030770063400269,1,4,7,4,5,False,500,0,0,0,4.266,5,0.134,,False,
7,3,17,0.05,0.05,1,1.2,2,random,0,808909494,2026-08-05T02:56:08.609668+00:00,2,500,500,0.00026702880859375,0.0007717609405517578,0.0007562637329101562,0.000164031982421875,0.0023059844970703125,5,0,7,4,5,False,3,0,2,2,0.0,0,1.0,4.5,True,
7,3,17,0.05,0.05,1,1.2,2,random,1,1970707725,2026-08-05T02:56:08.612384+00:00,2,500,500,0.0001437664031982422,0.0006389617919921875,0.0007028579711914062,0.07515478134155273,0.07692074775695801,4,3,7,4,5,False,500,0,0,0,1.758,3,0.296,,False,
7,3,17,0.05,0.05,1,1.2,2,random,2,1848346841,2026-08-05T02:56:08.690113+00:00,2,500,500,0.00023698806762695312,0.0007691383361816406,0.0007228851318359375,0.07460308074951172,0.07664895057678223,5,2,7,4,5,False,500,0,0,0,1.848,2,0.152,,False,
7,3,17,0.05,0.05,1,1.2,2,random,3,1334224519,2026-08-05T02:56:08.767452+00:00,2,500,500,0.00020003318786621094,0.0006730556488037109,0.0007460117340087891,0.0177609920501709,0.019710063934326172,6,1,7,4,5,False,122,0,2,2,0.9834710743801653,1,1.0,5.0,True,
7,3,17,0.05,0.05,1,1.2,2,random,4,1037662120,2026-08-05T02:56:08.787628+00:00,2,500,500,0.00018596649169921875,0.0006799697875976562,0.0007550716400146484,0.0001747608184814453,0.0021181106567382812,7,0,7,4,5,False,3,0,2,2,0.0,0,1.0,4.5,True,
7,3,17,0.05,0.05,1,1.2,2,linear_combination,0,1245064845,2026-08-05T02:56:08.790136+00:00,2,500,500,0.00014901161193847656,0.0006690025329589844,0.0007579326629638672,0.0012979507446289062,0.0031599998474121094,6,1,7,4,5,False,5,0,2,2,0.5,1,1.0,5.0,True,
7,3,17,0.05,0.05,1,1.2,2,linear_combination,1,1833044504,2026-08-05T02:56:08.793703+00:00,2,500,500,0.00015497207641601562,0.0007011890411376953,0.0008001327514648438,0.004437923431396484,0.006407022476196289,6,1,7,4,5,False,14,0,2,2,0.8461538461538461,1,1.0,4.5,True,
7,3,17,0.05,0.05,1,1.2,2,linear_combination,2,1275811693,2026-08-05T02:56:08.800516+00:00,2,500,500,0.0001609325408935547,0.000698089599609375,0.0008232593536376953,0.17843008041381836,0.18043899536132812,3,4,7,4,5,False,500,0,0,0,2.698,4,0.0,,False,
